attendance,previous_cgpa,subject_difficulty,internal_marks,mid_sem_1,mid_sem_2,end_sem_marks
80.0,8.77,6.3,15.0,7.0,3.0,22.0
75.0,0.0,6.9,14.0,13.0,12.0,32.0
89.0,9.14,9.2,19.0,9.0,9.0,37.0
100.0,10.0,5.8,18.0,14.0,13.0,49.0
87.0,9.83,6.5,19.0,14.0,10.0,36.0
78.0,8.35,6.3,13.0,4.0,6.0,28.0
96.0,8.78,6.5,20.0,10.0,9.0,42.0
77.0,8.13,6.8,15.0,7.0,8.0,34.0
86.0,8.79,6.2,17.0,13.0,12.0,43.0
99.0,9.62,9.7,14.0,8.0,7.0,41.0
90.0,9.86,7.1,17.0,11.0,12.0,34.0
87.0,0.0,5.6,17.0,11.0,10.0,32.0
83.0,9.09,7.3,20.0,13.0,13.0,36.0
90.0,9.51,5.9,18.0,13.0,14.0,43.0
100.0,10.0,6.1,19.0,13.0,10.0,42.0
97.0,7.9,6.4,20.0,9.0,10.0,27.0
75.0,7.67,5.6,14.0,9.0,7.0,24.0
94.0,8.53,8.6,20.0,9.0,7.0,30.0
90.0,0.0,9.0,19.0,6.0,5.0,31.0
98.0,9.04,7.0,18.0,15.0,15.0,48.0
90.0,9.11,8.4,20.0,8.0,5.0,38.0
86.0,9.32,6.9,18.0,15.0,15.0,38.0
99.0,8.73,5.8,20.0,14.0,15.0,40.0
76.0,8.14,7.0,15.0,8.0,8.0,29.0
81.0,7.62,7.8,17.0,4.0,4.0,27.0
86.0,8.17,5.2,20.0,12.0,11.0,34.0
85.0,0.0,8.3,17.0,4.0,5.0,22.0
100.0,9.67,8.7,19.0,12.0,11.0,36.0
80.0,8.19,9.3,19.0,11.0,8.0,25.0
83.0,7.69,5.5,18.0,7.0,7.0,28.0
97.0,9.74,5.0,18.0,14.0,15.0,43.0
64.0,7.08,5.4,16.0,5.0,6.0,30.0
88.0,8.66,9.6,15.0,11.0,15.0,27.0
85.0,0.0,8.8,18.0,10.0,9.0,28.0
92.0,8.77,9.2,20.0,10.0,10.0,35.0
94.0,0.0,7.6,20.0,14.0,14.0,36.0
65.0,6.49,7.6,11.0,5.0,3.0,10.0
83.0,7.74,6.5,14.0,7.0,6.0,24.0
95.0,9.42,9.2,19.0,13.0,11.0,27.0
85.0,0.0,9.1,18.0,5.0,0.0,22.0
86.0,8.5,7.0,15.0,10.0,9.0,29.0
97.0,8.7,6.6,20.0,9.0,9.0,29.0
76.0,8.63,8.7,12.0,5.0,6.0,34.0
76.0,7.18,5.1,17.0,3.0,2.0,20.0
91.0,9.32,9.3,17.0,10.0,9.0,38.0
80.0,8.31,7.2,16.0,8.0,10.0,18.0
72.0,7.66,7.2,16.0,8.0,5.0,19.0
91.0,8.51,8.3,20.0,14.0,14.0,39.0
90.0,8.03,8.2,19.0,10.0,12.0,40.0
100.0,10.0,6.3,20.0,12.0,11.0,40.0
98.0,9.44,9.7,20.0,13.0,10.0,29.0
80.0,8.4,9.9,19.0,6.0,9.0,26.0
100.0,9.9,7.6,17.0,8.0,10.0,34.0
99.0,9.28,7.8,20.0,13.0,15.0,45.0
75.0,7.04,7.8,15.0,8.0,8.0,20.0
81.0,0.0,7.4,16.0,7.0,8.0,28.0
93.0,9.82,9.7,20.0,15.0,10.0,34.0
93.0,9.7,6.2,19.0,14.0,13.0,41.0
100.0,9.23,5.5,20.0,14.0,15.0,35.0
82.0,8.22,9.6,14.0,7.0,4.0,29.0
87.0,10.0,6.1,20.0,14.0,13.0,37.0
96.0,0.0,8.7,18.0,8.0,9.0,38.0
90.0,8.52,6.0,19.0,10.0,8.0,32.0
83.0,9.03,9.8,16.0,7.0,7.0,31.0
83.0,8.8,9.0,17.0,7.0,8.0,33.0
100.0,9.03,9.6,19.0,12.0,13.0,36.0
99.0,9.92,9.8,20.0,11.0,10.0,42.0
77.0,0.0,5.4,17.0,12.0,10.0,24.0
81.0,9.5,7.2,11.0,9.0,10.0,35.0
85.0,8.93,8.2,16.0,11.0,12.0,31.0
95.0,9.04,9.0,18.0,10.0,11.0,33.0
87.0,8.5,6.2,20.0,9.0,9.0,28.0
85.0,8.42,9.6,19.0,6.0,7.0,16.0
81.0,8.92,6.1,19.0,7.0,9.0,41.0
94.0,10.0,9.3,20.0,12.0,13.0,38.0
84.0,8.29,7.6,17.0,9.0,9.0,33.0
80.0,7.54,7.6,17.0,12.0,11.0,30.0
91.0,0.0,6.9,20.0,10.0,13.0,28.0
100.0,9.39,5.5,20.0,12.0,10.0,43.0
95.0,9.47,6.7,20.0,8.0,8.0,40.0
88.0,7.86,7.1,16.0,11.0,10.0,34.0
92.0,9.81,7.4,20.0,12.0,8.0,44.0
70.0,6.87,8.7,12.0,9.0,10.0,14.0
89.0,8.98,6.8,19.0,10.0,10.0,36.0
75.0,7.16,7.0,16.0,8.0,8.0,29.0
67.0,7.22,9.5,13.0,3.0,3.0,6.0
63.0,0.0,8.8,11.0,8.0,10.0,12.0
90.0,8.63,5.1,17.0,15.0,15.0,47.0
96.0,10.0,9.1,19.0,8.0,6.0,48.0
99.0,0.0,9.9,18.0,10.0,14.0,26.0
97.0,9.14,9.7,19.0,7.0,7.0,36.0
69.0,6.54,9.2,11.0,2.0,3.0,18.0
89.0,10.0,8.1,19.0,9.0,9.0,45.0
86.0,8.3,6.4,18.0,9.0,9.0,36.0
91.0,8.33,8.3,19.0,8.0,9.0,19.0
87.0,8.39,8.5,17.0,9.0,12.0,23.0
87.0,8.81,6.4,17.0,13.0,15.0,48.0
74.0,7.65,6.3,13.0,8.0,8.0,30.0
100.0,0.0,7.0,20.0,14.0,14.0,38.0
80.0,8.56,8.2,13.0,5.0,4.0,28.0
91.0,9.24,6.5,18.0,12.0,13.0,40.0
81.0,9.65,7.8,15.0,12.0,13.0,17.0
100.0,0.0,9.5,20.0,11.0,10.0,26.0
88.0,8.48,6.5,19.0,12.0,15.0,38.0
76.0,8.42,9.8,15.0,7.0,9.0,30.0
83.0,9.27,7.4,14.0,12.0,15.0,34.0
87.0,8.45,5.5,15.0,10.0,8.0,20.0
86.0,8.15,5.3,18.0,13.0,13.0,28.0
93.0,9.87,6.7,20.0,12.0,12.0,40.0
77.0,8.24,6.3,16.0,11.0,15.0,34.0
77.0,6.63,9.2,16.0,5.0,5.0,14.0
92.0,9.13,8.7,19.0,7.0,10.0,27.0
71.0,8.08,9.4,14.0,5.0,7.0,28.0
68.0,6.58,7.9,14.0,5.0,5.0,24.0
89.0,0.0,7.2,16.0,13.0,13.0,36.0
90.0,9.22,6.4,16.0,13.0,14.0,38.0
87.0,7.29,7.9,18.0,10.0,13.0,37.0
87.0,8.09,8.1,20.0,5.0,5.0,28.0
90.0,8.8,7.0,20.0,11.0,10.0,34.0
92.0,8.38,9.7,16.0,9.0,11.0,27.0
83.0,0.0,8.2,16.0,4.0,2.0,31.0
75.0,8.27,9.2,16.0,9.0,10.0,32.0
80.0,7.78,8.1,19.0,3.0,5.0,11.0
98.0,8.66,6.6,20.0,10.0,11.0,36.0
100.0,0.0,8.7,20.0,12.0,11.0,30.0
57.0,6.15,6.2,13.0,5.0,3.0,22.0
99.0,8.36,8.0,20.0,11.0,13.0,34.0
85.0,0.0,7.0,17.0,11.0,11.0,39.0
96.0,0.0,5.7,19.0,10.0,8.0,40.0
98.0,10.0,7.1,20.0,12.0,14.0,41.0
77.0,8.44,6.6,18.0,6.0,8.0,37.0
74.0,7.4,5.6,12.0,8.0,6.0,19.0
93.0,10.0,9.1,20.0,9.0,14.0,46.0
96.0,9.49,7.5,20.0,8.0,7.0,49.0
80.0,7.93,6.7,19.0,10.0,12.0,29.0
93.0,9.1,7.5,20.0,8.0,12.0,32.0
100.0,9.26,8.8,18.0,10.0,12.0,37.0
82.0,8.09,5.1,18.0,12.0,13.0,38.0
92.0,9.0,7.7,20.0,8.0,5.0,33.0
93.0,8.06,7.4,18.0,11.0,15.0,42.0
85.0,9.89,9.5,18.0,11.0,13.0,35.0
88.0,9.84,7.8,17.0,14.0,11.0,43.0
100.0,10.0,5.7,19.0,13.0,15.0,38.0
95.0,9.91,6.9,18.0,11.0,11.0,40.0
97.0,9.15,8.1,20.0,12.0,11.0,41.0
87.0,0.0,5.2,16.0,12.0,11.0,32.0
94.0,9.06,9.4,17.0,11.0,11.0,39.0
90.0,9.9,5.3,16.0,15.0,15.0,43.0
91.0,8.95,5.2,19.0,9.0,8.0,50.0
77.0,0.0,5.0,12.0,8.0,8.0,33.0
85.0,9.13,8.4,13.0,7.0,14.0,34.0
96.0,8.61,7.3,20.0,14.0,15.0,35.0
89.0,8.25,5.5,16.0,13.0,15.0,40.0
71.0,7.13,9.3,14.0,2.0,0.0,25.0
89.0,8.58,6.0,20.0,11.0,8.0,36.0
89.0,8.72,6.6,15.0,10.0,13.0,31.0
85.0,8.43,5.9,14.0,4.0,6.0,27.0
85.0,9.12,9.6,16.0,10.0,13.0,28.0
99.0,10.0,8.8,20.0,9.0,9.0,35.0
84.0,8.2,8.6,17.0,9.0,12.0,22.0
100.0,0.0,5.2,20.0,11.0,6.0,43.0
84.0,8.62,7.6,16.0,11.0,12.0,30.0
97.0,9.69,7.9,20.0,14.0,15.0,39.0
84.0,7.6,6.9,20.0,9.0,8.0,18.0
86.0,9.09,6.6,20.0,11.0,13.0,39.0
90.0,8.72,9.3,18.0,9.0,9.0,28.0
100.0,9.52,5.1,20.0,11.0,11.0,48.0
90.0,9.38,8.1,20.0,11.0,10.0,40.0
93.0,7.88,7.0,19.0,9.0,12.0,21.0
88.0,9.3,8.3,13.0,8.0,7.0,29.0
94.0,0.0,6.0,18.0,9.0,8.0,47.0
82.0,8.38,6.2,16.0,12.0,10.0,34.0
88.0,0.0,7.9,18.0,6.0,5.0,40.0
88.0,7.64,9.9,17.0,11.0,11.0,30.0
99.0,9.6,9.9,19.0,10.0,11.0,34.0
86.0,8.38,6.2,20.0,12.0,10.0,36.0
79.0,8.59,5.5,18.0,12.0,13.0,38.0
81.0,7.46,8.0,12.0,13.0,14.0,35.0
78.0,7.41,7.1,15.0,8.0,6.0,27.0
78.0,8.64,8.8,17.0,7.0,7.0,25.0
88.0,7.82,7.6,20.0,8.0,8.0,20.0
94.0,8.28,7.6,18.0,13.0,13.0,36.0
76.0,8.43,8.2,15.0,4.0,3.0,23.0
94.0,10.0,5.6,19.0,12.0,12.0,40.0
67.0,8.11,8.4,15.0,7.0,7.0,19.0
91.0,8.22,7.4,15.0,10.0,14.0,33.0
100.0,10.0,9.1,16.0,12.0,12.0,28.0
87.0,8.22,5.7,20.0,9.0,12.0,39.0
78.0,7.71,6.5,14.0,8.0,11.0,18.0
86.0,8.41,9.8,20.0,7.0,4.0,23.0
81.0,0.0,7.8,14.0,4.0,3.0,14.0
83.0,8.7,9.6,16.0,9.0,12.0,26.0
88.0,8.47,8.4,18.0,9.0,9.0,26.0
86.0,8.08,9.6,13.0,8.0,8.0,25.0
78.0,8.97,6.6,20.0,8.0,10.0,43.0
84.0,8.83,5.5,16.0,11.0,13.0,44.0
73.0,7.86,9.0,13.0,5.0,5.0,25.0
96.0,8.38,9.0,17.0,11.0,10.0,39.0
68.0,7.23,8.1,14.0,7.0,2.0,19.0
92.0,9.7,7.9,19.0,15.0,15.0,31.0
76.0,7.27,9.6,13.0,8.0,7.0,16.0
98.0,10.0,5.9,17.0,13.0,11.0,33.0
99.0,9.33,8.1,20.0,9.0,9.0,35.0
87.0,9.1,5.2,16.0,12.0,11.0,32.0
85.0,0.0,5.7,14.0,12.0,12.0,34.0
89.0,8.94,7.2,18.0,10.0,9.0,33.0
91.0,8.28,9.1,17.0,7.0,8.0,23.0
71.0,7.26,8.7,18.0,8.0,8.0,19.0
81.0,8.81,9.9,15.0,8.0,11.0,27.0
87.0,9.62,5.2,17.0,15.0,14.0,38.0
75.0,7.98,6.9,15.0,7.0,11.0,14.0
93.0,8.4,5.8,17.0,11.0,13.0,39.0
97.0,9.7,5.2,20.0,11.0,14.0,50.0
83.0,9.39,6.3,15.0,10.0,11.0,37.0
75.0,7.86,6.2,15.0,9.0,8.0,39.0
77.0,8.12,7.1,16.0,7.0,6.0,23.0
88.0,8.75,5.7,20.0,12.0,15.0,33.0
73.0,7.54,7.4,13.0,7.0,9.0,26.0
83.0,8.41,9.6,15.0,8.0,6.0,27.0
88.0,0.0,8.7,20.0,7.0,9.0,39.0
80.0,7.25,9.2,15.0,7.0,5.0,9.0
73.0,0.0,9.0,14.0,4.0,5.0,14.0
97.0,9.94,6.9,20.0,15.0,15.0,47.0
91.0,9.03,8.5,18.0,10.0,13.0,26.0
93.0,10.0,8.8,18.0,11.0,11.0,41.0
83.0,8.87,6.0,16.0,14.0,14.0,40.0
75.0,8.19,9.3,14.0,8.0,8.0,24.0
73.0,8.37,7.3,16.0,11.0,13.0,30.0
81.0,8.3,5.1,14.0,8.0,10.0,33.0
76.0,8.11,8.2,17.0,8.0,8.0,13.0
90.0,7.78,8.4,18.0,10.0,6.0,32.0
69.0,7.01,7.8,14.0,2.0,0.0,13.0
90.0,8.57,6.1,20.0,15.0,15.0,33.0
95.0,0.0,7.4,16.0,10.0,8.0,42.0
85.0,9.35,7.0,17.0,8.0,7.0,37.0
94.0,0.0,9.9,20.0,3.0,3.0,34.0
72.0,7.95,9.1,13.0,7.0,11.0,19.0
80.0,8.5,8.8,18.0,5.0,5.0,34.0
93.0,9.44,5.9,18.0,10.0,11.0,37.0
89.0,8.51,6.7,18.0,12.0,13.0,35.0
83.0,8.14,6.9,16.0,12.0,7.0,39.0
94.0,9.05,7.5,19.0,9.0,8.0,28.0
93.0,8.57,5.2,19.0,11.0,9.0,48.0
95.0,8.91,8.0,19.0,12.0,15.0,40.0
94.0,8.89,6.8,18.0,14.0,10.0,38.0
76.0,0.0,7.8,14.0,7.0,6.0,21.0
92.0,8.7,5.0,19.0,15.0,14.0,50.0
85.0,8.05,6.6,17.0,9.0,7.0,23.0
73.0,6.85,8.8,13.0,4.0,4.0,20.0
95.0,0.0,7.5,20.0,12.0,12.0,41.0
96.0,9.28,8.9,18.0,12.0,12.0,31.0
95.0,7.46,8.5,20.0,9.0,10.0,31.0
94.0,8.94,9.3,20.0,8.0,8.0,34.0
93.0,9.24,5.0,20.0,9.0,10.0,40.0
80.0,7.84,6.3,19.0,7.0,9.0,28.0
92.0,9.57,7.7,20.0,12.0,9.0,45.0
85.0,7.62,9.7,17.0,7.0,8.0,14.0
92.0,7.92,8.4,15.0,11.0,9.0,27.0
78.0,0.0,7.3,14.0,9.0,8.0,26.0
93.0,10.0,5.7,17.0,15.0,15.0,46.0
63.0,7.13,7.5,15.0,6.0,7.0,14.0
81.0,6.79,7.2,17.0,8.0,9.0,27.0
81.0,6.42,8.9,15.0,5.0,3.0,16.0
70.0,6.76,7.1,10.0,0.0,3.0,19.0
74.0,8.09,6.6,19.0,8.0,7.0,34.0
86.0,8.82,5.4,18.0,10.0,9.0,41.0
82.0,8.04,5.2,18.0,10.0,7.0,36.0
78.0,7.47,7.2,15.0,7.0,4.0,20.0
91.0,10.0,6.7,18.0,14.0,11.0,40.0
95.0,9.36,7.8,18.0,9.0,10.0,43.0
99.0,9.88,8.6,20.0,13.0,14.0,29.0
95.0,9.0,5.2,20.0,10.0,8.0,33.0
87.0,8.44,7.5,15.0,8.0,6.0,37.0
63.0,7.21,9.3,13.0,4.0,4.0,10.0
93.0,9.22,7.3,19.0,12.0,12.0,42.0
90.0,8.36,7.6,18.0,13.0,14.0,33.0
96.0,9.7,7.4,20.0,11.0,9.0,47.0
93.0,8.95,6.9,15.0,10.0,10.0,36.0
94.0,9.85,5.6,20.0,11.0,14.0,46.0
74.0,7.75,5.6,12.0,6.0,4.0,23.0
94.0,0.0,5.9,17.0,13.0,13.0,50.0
86.0,9.3,9.0,16.0,9.0,10.0,26.0
89.0,9.24,6.4,17.0,10.0,8.0,38.0
98.0,9.55,9.7,20.0,12.0,13.0,38.0
83.0,9.51,9.1,17.0,9.0,6.0,34.0
92.0,10.0,8.4,19.0,8.0,9.0,34.0
79.0,8.25,8.6,13.0,7.0,7.0,14.0
91.0,8.73,5.2,18.0,9.0,6.0,32.0
68.0,7.85,7.8,14.0,7.0,8.0,29.0
88.0,7.66,9.7,20.0,7.0,5.0,19.0
77.0,8.03,5.2,16.0,12.0,12.0,34.0
93.0,0.0,6.5,19.0,11.0,12.0,41.0
83.0,7.55,5.3,20.0,8.0,6.0,29.0
83.0,8.08,7.8,14.0,5.0,4.0,31.0
82.0,8.93,5.6,16.0,11.0,13.0,39.0
69.0,7.07,7.4,12.0,4.0,0.0,32.0
76.0,7.48,8.6,18.0,7.0,10.0,25.0
100.0,9.99,5.8,20.0,12.0,9.0,42.0
91.0,8.56,8.8,20.0,9.0,8.0,28.0
93.0,9.5,5.3,20.0,15.0,15.0,46.0
65.0,7.86,5.7,14.0,8.0,9.0,20.0
86.0,8.76,6.4,16.0,7.0,8.0,28.0
88.0,8.45,9.0,19.0,8.0,8.0,33.0
84.0,8.72,9.3,14.0,8.0,7.0,32.0
87.0,0.0,6.1,15.0,11.0,14.0,32.0
87.0,8.18,5.5,17.0,10.0,12.0,39.0
94.0,9.53,9.2,20.0,15.0,15.0,38.0
100.0,9.32,8.2,19.0,11.0,10.0,30.0
97.0,0.0,5.8,19.0,12.0,7.0,37.0
78.0,7.42,7.8,16.0,2.0,4.0,26.0
64.0,6.74,9.4,15.0,5.0,6.0,14.0
87.0,9.26,5.3,20.0,15.0,15.0,42.0
91.0,9.0,5.4,16.0,15.0,14.0,42.0
94.0,8.02,6.4,19.0,9.0,8.0,27.0
93.0,8.42,8.3,19.0,14.0,13.0,35.0
93.0,8.44,5.9,19.0,12.0,12.0,38.0
72.0,6.8,9.1,16.0,5.0,3.0,24.0
92.0,8.46,8.8,20.0,9.0,11.0,30.0
88.0,8.33,7.8,18.0,9.0,13.0,42.0
83.0,7.76,5.6,19.0,4.0,3.0,27.0
93.0,9.58,9.9,20.0,11.0,8.0,30.0
93.0,9.37,7.5,20.0,10.0,10.0,33.0
70.0,6.94,7.3,13.0,5.0,6.0,11.0
74.0,8.11,10.0,16.0,6.0,7.0,25.0
86.0,7.86,9.3,20.0,8.0,11.0,31.0
82.0,9.43,7.3,15.0,10.0,12.0,34.0
72.0,8.37,7.1,15.0,11.0,7.0,35.0
76.0,8.1,5.5,18.0,10.0,8.0,29.0
85.0,8.57,9.6,18.0,9.0,10.0,30.0
77.0,7.69,9.2,15.0,7.0,6.0,24.0
93.0,8.8,6.6,20.0,10.0,13.0,26.0
87.0,9.08,8.8,16.0,7.0,5.0,21.0
89.0,9.12,8.8,14.0,10.0,12.0,23.0
89.0,8.35,6.1,16.0,12.0,11.0,41.0
100.0,9.14,8.1,20.0,12.0,13.0,37.0
84.0,8.8,6.3,18.0,10.0,8.0,39.0
86.0,9.1,8.9,17.0,8.0,9.0,29.0
92.0,9.29,5.8,20.0,14.0,15.0,33.0
88.0,8.93,8.3,18.0,6.0,7.0,31.0
100.0,9.41,6.6,20.0,10.0,14.0,36.0
89.0,8.67,5.2,19.0,8.0,7.0,39.0
89.0,8.67,5.6,17.0,10.0,10.0,37.0
79.0,8.41,8.3,17.0,9.0,11.0,23.0
88.0,8.19,6.2,16.0,14.0,12.0,39.0
83.0,7.19,8.2,14.0,10.0,10.0,16.0
90.0,8.6,7.1,16.0,9.0,10.0,48.0
85.0,10.0,8.5,17.0,10.0,12.0,34.0
86.0,8.01,7.5,16.0,7.0,9.0,31.0
83.0,8.32,6.5,15.0,13.0,11.0,36.0
90.0,9.45,5.7,18.0,15.0,15.0,39.0
96.0,9.61,6.7,19.0,12.0,9.0,38.0
95.0,9.6,8.2,16.0,10.0,9.0,43.0
90.0,9.41,8.7,13.0,2.0,2.0,29.0
99.0,8.98,5.8,20.0,10.0,12.0,46.0
88.0,8.79,8.3,18.0,7.0,8.0,37.0
87.0,9.13,5.9,15.0,7.0,7.0,30.0
97.0,9.06,6.1,20.0,15.0,15.0,40.0
84.0,8.2,7.7,18.0,7.0,8.0,25.0
97.0,8.79,6.4,19.0,10.0,11.0,46.0
87.0,8.71,8.3,20.0,8.0,7.0,42.0
75.0,6.99,9.8,18.0,10.0,8.0,20.0
98.0,9.53,5.7,19.0,12.0,12.0,49.0
90.0,9.04,7.9,17.0,13.0,11.0,32.0
88.0,7.86,9.6,15.0,7.0,8.0,19.0
89.0,8.17,5.9,20.0,6.0,9.0,33.0
83.0,8.58,6.8,17.0,11.0,12.0,28.0
95.0,10.0,5.6,20.0,13.0,9.0,38.0
93.0,8.61,8.2,14.0,9.0,8.0,27.0
83.0,9.02,8.3,18.0,13.0,13.0,40.0
86.0,0.0,8.3,16.0,8.0,5.0,25.0
85.0,8.39,7.7,18.0,8.0,8.0,37.0
89.0,9.44,8.7,19.0,9.0,10.0,36.0
76.0,7.63,5.2,15.0,9.0,12.0,25.0
81.0,7.25,9.8,15.0,7.0,11.0,22.0
85.0,0.0,6.1,18.0,11.0,9.0,42.0
68.0,6.92,5.6,12.0,3.0,3.0,5.0
87.0,8.89,9.7,20.0,9.0,9.0,33.0
89.0,10.0,9.2,16.0,9.0,8.0,38.0
77.0,7.26,8.8,15.0,8.0,8.0,20.0
91.0,9.21,5.5,17.0,9.0,9.0,44.0
96.0,9.7,9.0,20.0,14.0,15.0,34.0
83.0,0.0,8.0,15.0,12.0,15.0,27.0
84.0,0.0,8.7,15.0,7.0,7.0,22.0
98.0,8.8,9.9,20.0,9.0,8.0,27.0
72.0,7.49,6.0,16.0,5.0,3.0,24.0
92.0,0.0,7.5,19.0,12.0,15.0,39.0
75.0,6.7,8.8,16.0,9.0,11.0,23.0
79.0,9.47,7.2,16.0,12.0,13.0,29.0
88.0,7.82,5.3,17.0,9.0,9.0,32.0
77.0,7.33,5.6,17.0,12.0,15.0,40.0
72.0,0.0,8.0,13.0,9.0,9.0,28.0
84.0,9.79,6.4,20.0,11.0,8.0,40.0
76.0,6.83,5.7,15.0,8.0,9.0,17.0
81.0,0.0,6.7,18.0,12.0,10.0,40.0
69.0,6.22,6.0,17.0,8.0,9.0,18.0
84.0,0.0,5.1,18.0,14.0,15.0,40.0
92.0,8.5,5.8,17.0,15.0,12.0,38.0
77.0,7.03,9.4,18.0,6.0,4.0,19.0
79.0,8.91,5.1,19.0,10.0,12.0,29.0
84.0,0.0,8.9,13.0,11.0,10.0,30.0
81.0,8.38,8.8,16.0,12.0,13.0,31.0
97.0,10.0,7.8,20.0,11.0,12.0,46.0
84.0,8.57,6.0,16.0,11.0,13.0,45.0
86.0,9.28,9.4,15.0,7.0,6.0,26.0
91.0,8.48,7.4,16.0,10.0,5.0,30.0
91.0,9.14,5.9,15.0,13.0,14.0,42.0
86.0,7.74,7.1,19.0,6.0,3.0,17.0
69.0,6.06,6.0,17.0,8.0,10.0,21.0
93.0,10.0,6.9,20.0,11.0,11.0,36.0
96.0,10.0,7.5,19.0,12.0,11.0,45.0
95.0,9.54,6.8,20.0,15.0,15.0,38.0
91.0,8.95,8.3,20.0,10.0,7.0,35.0
69.0,7.51,9.7,13.0,1.0,1.0,12.0
90.0,9.96,6.7,16.0,12.0,13.0,38.0
61.0,0.0,6.8,11.0,3.0,4.0,17.0
95.0,8.74,8.7,19.0,12.0,11.0,37.0
100.0,9.33,7.7,19.0,13.0,12.0,39.0
95.0,8.08,7.1,20.0,7.0,10.0,30.0
95.0,9.11,9.1,16.0,13.0,15.0,47.0
83.0,8.79,9.5,16.0,11.0,10.0,22.0
78.0,6.83,8.0,16.0,7.0,10.0,18.0
72.0,6.25,5.9,15.0,7.0,9.0,18.0
83.0,8.85,7.3,15.0,9.0,10.0,34.0
84.0,7.87,7.5,18.0,7.0,8.0,24.0
94.0,9.02,7.2,19.0,11.0,9.0,38.0
85.0,8.35,6.3,13.0,13.0,15.0,46.0
83.0,0.0,7.4,18.0,11.0,13.0,20.0
82.0,8.01,7.2,16.0,6.0,6.0,24.0
81.0,9.11,6.0,15.0,10.0,10.0,33.0
71.0,7.31,9.5,13.0,3.0,3.0,26.0
92.0,9.37,9.4,16.0,11.0,10.0,39.0
79.0,7.43,8.8,16.0,6.0,7.0,22.0
85.0,0.0,7.0,18.0,11.0,9.0,38.0
91.0,9.79,6.9,19.0,15.0,15.0,34.0
86.0,8.41,8.6,19.0,9.0,9.0,13.0
87.0,8.67,8.0,19.0,10.0,11.0,30.0
98.0,9.45,8.0,16.0,13.0,15.0,36.0
87.0,9.03,5.6,16.0,15.0,15.0,39.0
80.0,8.65,8.1,18.0,5.0,6.0,12.0
94.0,8.62,9.5,16.0,8.0,4.0,23.0
80.0,0.0,5.4,11.0,8.0,9.0,20.0
81.0,0.0,6.7,20.0,8.0,8.0,35.0
79.0,8.2,7.5,16.0,8.0,9.0,32.0
82.0,7.14,8.4,15.0,3.0,2.0,14.0
90.0,9.85,5.4,16.0,15.0,15.0,42.0
95.0,8.91,9.4,20.0,8.0,9.0,28.0
80.0,0.0,5.2,17.0,10.0,9.0,42.0
91.0,0.0,9.3,19.0,10.0,9.0,30.0
95.0,9.75,5.1,19.0,14.0,15.0,41.0
56.0,5.88,5.8,9.0,0.0,0.0,12.0
76.0,8.2,9.0,15.0,9.0,9.0,18.0
97.0,10.0,9.3,20.0,11.0,11.0,40.0
90.0,9.28,9.9,17.0,11.0,13.0,32.0
81.0,7.72,5.6,17.0,5.0,6.0,23.0
87.0,10.0,7.6,17.0,13.0,11.0,40.0
91.0,9.27,5.4,20.0,14.0,12.0,30.0
74.0,7.87,5.8,13.0,9.0,9.0,39.0
69.0,7.05,5.9,14.0,5.0,4.0,11.0
84.0,9.41,5.3,18.0,10.0,6.0,48.0
95.0,9.0,9.5,18.0,9.0,8.0,27.0
70.0,7.65,5.6,15.0,9.0,8.0,24.0
81.0,8.14,8.1,16.0,9.0,8.0,30.0
72.0,0.0,8.1,14.0,8.0,9.0,24.0
93.0,9.14,6.0,17.0,10.0,6.0,37.0
68.0,0.0,10.0,16.0,3.0,1.0,13.0
93.0,9.61,6.7,17.0,11.0,13.0,43.0
100.0,9.01,9.5,20.0,12.0,11.0,40.0
89.0,8.69,9.7,16.0,9.0,7.0,28.0
94.0,9.14,9.7,19.0,12.0,11.0,37.0
67.0,7.38,8.8,15.0,6.0,7.0,16.0
81.0,7.74,6.3,16.0,9.0,8.0,33.0
87.0,9.53,5.6,11.0,13.0,12.0,36.0
84.0,8.18,7.8,14.0,7.0,8.0,37.0
97.0,0.0,6.8,15.0,12.0,13.0,35.0
86.0,0.0,9.2,17.0,9.0,6.0,17.0
73.0,8.18,8.7,15.0,3.0,3.0,13.0
61.0,6.68,6.4,11.0,6.0,3.0,15.0
100.0,8.27,5.1,19.0,12.0,14.0,47.0
90.0,8.57,6.2,18.0,11.0,13.0,41.0
79.0,7.58,7.8,13.0,5.0,4.0,25.0
88.0,7.98,5.4,20.0,11.0,13.0,30.0
82.0,8.39,8.3,17.0,7.0,5.0,41.0
83.0,7.68,8.4,15.0,8.0,8.0,29.0
82.0,6.89,5.8,16.0,9.0,8.0,35.0
93.0,8.4,8.0,18.0,13.0,13.0,37.0
94.0,8.87,8.0,16.0,12.0,12.0,30.0
99.0,8.78,7.4,20.0,13.0,13.0,43.0
88.0,9.24,9.8,20.0,9.0,9.0,39.0
82.0,7.96,5.5,17.0,8.0,8.0,39.0
76.0,0.0,7.0,17.0,10.0,13.0,33.0
87.0,9.46,9.4,20.0,7.0,3.0,32.0
97.0,9.32,6.9,16.0,14.0,15.0,43.0
92.0,9.25,7.1,19.0,15.0,14.0,47.0
76.0,6.92,8.3,13.0,7.0,7.0,15.0
82.0,8.06,8.3,20.0,10.0,13.0,32.0
77.0,6.66,5.1,16.0,7.0,8.0,20.0
98.0,8.35,7.3,18.0,10.0,11.0,36.0
87.0,7.56,6.7,17.0,9.0,11.0,16.0
